U110385908000114037201956     1255800       TORRES FOMENTO MERCANTIL COMERCIAL E EMPRESARIAL??????????
E2103859080001141118          CACAU TOP GOLACO BRASIL                           UNI???+000000000
E2103859080001141119          APERITIVO APEROL 750ML                            UNI   +000003600
E2103859080001141120          SAGATIBA PURA 700ML                               UNI   +000004000
E2103859080001141121          SAGATIBA VELHA 700ML                              UNI   +000000000
E2103859080001141122          DREHER CREMOSO 750ML                              UNI   +000000000
E2103859080001141123          CAROLANS IRISH 700ML                              UNI   +000000900
E2103859080001141124          COINTREAU 700ML                                   UNI   +000000000
E2103859080001141125          FRANGELICO 700ML                                  UNI   +000003700
E2103859080001141126          ILLYQUORE LIQUOREDICAFFE 700ML                    UNI   +000000100
E2103859080001141127          TEQUILA ESPOLON BLANCO 750ML                      UNI   +000000000
E2103859080001141128          CINZANO ROSSO 950ML                               UNI   +000013000
E2103859080001141129          SKYY  INFUSION CITRUS 750ML                       UNI   +000004500
E2103859080001141130          SKYY INFUSION MARACUJA 750ML                      UNI   +000000400
E2103859080001141131          W. GLEN GRANT SINGLE MALT 1L                      UNI   +000000000
E2103859080001141132          WHISKY OLD EIGTH COCO                             CX????+000000000
E2103859080001141133          WH DRURY'S 1L                                     UNI   +000001700
E2103859080001141134          ABS ALWAYS BASICO SUAVE C ABAS C/12               CX    +000000000
E2103859080001141135          ABS ALWAYS BASICO SECO C/12                       CX    +000000000
E2103859080001141136          FREEGELLS BARBIE MORANGO C/12                     CX    +000000000
E2103859080001141137          BISC RECH TREL BRIG BRANCO 30X130G                CX    +000000000
E2103859080001141138          BISC RECH TREL CHOC CROCANTE 20X390G              CX    +000000000
E2103859080001141139          BISC RECH CHOCORESCO BAUNILHA 30X130G             CX    +000000000
E2103859080001141140          BISC TURMA TREL MORANGO 30X100G                   CX    +000001300
E2103859080001141141          BISC TORTINHA VITA MORANGO 30X150G                CX    +000000000
E2103859080001141142          BISC TORTINHA VITA CHOC 30X150G                   CX    +000000000
E2103859080001141143          BISC ROSQUINHA GRANEL CHOC 20X350G                CX    +000000000
E2103859080001141144          BISC ROSQUINHA GRANEL LEITE 20X350G               CX    +000000000
E2103859080001141145          BISC ROSQUINHA GRANEL NATA 20X350G                CX    +000000000
E2103859080001141146          BISC SALTVITA TRAD 30X100G                        CX    +000000000
E2103859080001141147          BISC SALTVITA CEB SALSA 30X100G                   CX    +000000000
E2103859080001141148          BISC SALTVITA QUEIJO 30X100G                      CX    +000000000
E2103859080001141149          COPO MARATA 150 ML                                UNI   +000114500
E2103859080001141150          VINAGRE MOLHITO 250ML C/24                        CX    +000000000
E2103859080001141151          VINAGRE MOLHITO 500ML C/12                        CX    +000000000
E2103859080001141152          AGUA SANITARIA IGUAL C/12                         CX    +000004800
E2103859080001141153          CANUDITO IGUAL VITAMINA C/300 UN                  CX    +000000000
E2103859080001141154          AGUARD. PITU SUPERLATÃO 710ML                     PC    +000000000
E2103859080001141155          PIPOCAO GRAVATÁ 40G                               FR    +000000000
E2103859080001141156          SALG GRAVATÁ QUEIJO C30/13G                       PC    +000000000
E2103859080001141157          SALG GRAVATÁ CEBOLA C30/13G                       PC    +000000000
E2103859080001141158          SALG GRAVATÁ GALINHA C30/13G                      PC    +000000000
E2103859080001141159          SALG GRAVATÁ REQUEIJÃO C30/13G                    PC    +000000000
E2103859080001141160          SALG GRAVATÁ MILHO C30/13G                        PC    +000000000
E2103859080001141161          SALG GRAVATÁ PRESUNTO C10/30G                     PC    +000000000
E2103859080001141162          SALG GRAVATÁ QUEIJO C10/30G                       PC    +000000000
E2103859080001141163          SALG GRAVATÁ CHURRASCO C10/30G                    PC    +000000000
E2103859080001141164          SALG GRAVATÁ REQUEIJÃO C10/30G                    PC    +000000000
E2103859080001141165          SALG GRAVATÁ CEBOLA C10/30G                       PC    +000000000
E2103859080001141166          SALG GRAVATÁ MANTEIGA C10/30G                     PC    +000000000
E2103859080001141167          SALG GRAVATÁ PRESUNTO C10/80G                     PC    +000000000
E2103859080001141168          SALG GRAVATÁ QUEIJO C10/80G                       PC    +000000000
E2103859080001141169          SALG GRAVATÁ CHURRASCO C10/80G                    PC    +000000000
E2103859080001141170          SALG GRAVATÁ REQUEIJÃO C10/80G                    PC    +000000000
E2103859080001141171          SALG GRAVATÁ CEBOLA C10/80G                       PC    +000000000
E2103859080001141172          SALG GRAVATÁ CHURRASCO NA BRASA 70G               PC    +000000000
E2103859080001141173          CERVEJA SCHIN NO GRAU 350ML                       PC    +000000000
E2103859080001141174          WHISKY TEACHERS CLAN 1L                           UNI   +000000000
E2103859080001141175          MAC LASANHA PILAR 20X500G                         PC    +000000000
E2103859080001141176          COCKTAIL KISLLA                                   UNI???+000007600
E2103859080001141177          COCKTAIL KISLLA MARACUJA                          UNI???+000136000
E2103859080001141178          COCKTAIL KISLLA APPLE                             UNI   +000205700
E2103859080001141179          COCKTAIL KISLLA BLUE BERRY                        UNI   +000002300
E2103859080001141180          COCKTAIL KISLLA RED FRUITS                        UNI   +000002200
E2103859080001141181          KISLLA ICE C/6 VIDRO                              PC    +000046000
E2103859080001141182          KISLLA ICE MARACUJA C/6 VIDRO                     PC    +000000000
E2103859080001141183          KISLLA ICE BIG APPLE C/6 VIDRO                    PC    +000000000
E2103859080001141184          KISLLA ICE BLUE  C/6 VIDRO                        PC    +000000200
E2103859080001141185          KISLLA ICE RED FRUITS C/6 VIDRO                   PC    +000000000
E2103859080001141186          KISLLA ICE PET C/6                                PC    +000000000
E2103859080001141187          KISLLA BIG APPLE GOLD                             L?????+000426400
E2103859080001141188          OLDEN BLEND                                       L     +001076300
E2103859080001141189          OLDEN BLEND PREMIUM                               L     +000227400
E2103859080001141190          ENERGETICO RED HORSE 1L                           UNI   +000383900
E2103859080001141191          ENERGETICO RED HORSE 275ML                        UNI   +000000000
E2103859080001141192          AGUARD. PITU GOLD 1L C/FIBRA                      UNI   +000000000
E2103859080001141193          AGUARD. PITU GOLD 1L S/FIBRA                      UNI   +000000000
E2103859080001141194          COCA COLA 2500ML                                  FR    +000000000
E2103859080001141195          ETA LARANJA 12X400ML                              PC    +000000000
E2103859080001141197          SPRIT 2000ML                                      PC????+000000000
E2103859080001141198          FLOCOS DE MILHO COLIBRI 30X500G                   PC    +000000400
E2103859080001141199          COPO MARATA TRANPARENTE 250ML                     UNI   +000006000
E2103859080001141200          COPO MARATA TRANSPARENTE 300ML                    UNI   +000000000
E2103859080001141201          ENERGETICO RED HORSE 250ML                        UNI   +000000000
E2103859080001141202          KISLLA ICE TANGERINA C/6 VIDRO                    UNI   +000000300
E2103859080001141203          KISLLA ICE PET MARACUJA C/6                       PC    +000005700
E2103859080001141205          COCKTAIL CONTRERI                                 UNI???+000002800
E2103859080001141206          SALG GRAVATÁ CAMARÃO C/10 30GR                    PC    +000000000
E2103859080001141207          SIDRA CERESER 660ML                               UNI   +000000300
E2103859080001141208          MAÇA CERESER S/ALC 660ML                          UNI   +000000000
E2103859080001141209          SIDRA CARRETEIRO 660ML                            UNI   +000000300
E2103859080001141210          COPO MARATA TRANSPARENTE 180ML                    PC    +000028700
E2103859080001141211          BIS CHOC LAKA 60X20                               CX    +000000000
E2103859080001141212          BIS CHOC AO LEITE 60X20                           CX    +000000800
E2103859080001141213          PIRULITO BIG BIG T. FRUTTI 600G                   PC    +000000000
E2103859080001141214          PIRULITO BIG BIG MORANGO 600G                     PC    +000000000
E2103859080001141215          PALETE MADEIRA PBR1                               UNI   +000010300
E2103859080001141216          CERVEJA ITAIPAVA 600ML                            GR    +000039400
E2103859080001141217          CERVEJA ITAIPAVA LATA                             FR    +000006700
E2103859080001141218          CERVEJA ITAIPAVA LATÃO                            FR    +000138100
E2103859080001141219          CERVEJA ITAIPAVA 1000ML                           GR    +000018800
E2103859080001141220          CERVEJA ITAIPAVA 250ML C/12                       FR    +000000000
E2103859080001141222          CERVEJA ITAIPAVA LOGN.355ML C/12 S/ALCOOL         UNI   +000003400
E2103859080001141223          PIRASSUNUNGA LATÃO                                FR????+000009400
E2103859080001141224          SALG CROCKS PRESUNTO 30G                          PC    +000001600
E2103859080001141225          SALG CROCKS CEBOLA 65G                            PC    +000000900
E2103859080001141226          PIPOCA GRAVATA 10G                                PC    +000017500
E2103859080001141227          KISLLA ICE LIMÃO PET 750ML                        UNI   +000000000
E2103859080001141228          KISLLA ICE APPLE PET C/6                          PC    +000000000
E2103859080001141229          COCKTAIL KISLLA KIWI                              L     +000011500
E2103859080001141241          PETACA WHISKY PASSPORT                            UNI   +000000000
E2103859080001141230          KISLLA ICE RED FRUTTS PET C/6                     PC    +000000100
E2103859080001141231          KISLLA ICE TANGERINA PET C/6                      PC    +000005000
E2103859080001141232          ENERGETICO RED HOUSE 400ML                        UNI   +000000000
E2103859080001141233          AGUA SANITARIA BRILUX 900ML                       CX    +000000000
E2103859080001141234          VINAGRE MINHOTO 12X750ML                          CX    +000000000
E2103859080001141235          CHARQUE PARAISO JERKED BEEF C/20                  CX    +000000000
E2103859080001141238          CERVEJA SCHIN NO GRAU 1000ML C/12                 GR    +000000000
E2103859080001141239          CERVEJA SCHIN LATA S/ALCOOL                       FR    +000000000
E2103859080001141240          CERVEJA ANTARCTICA SUBZERO 600ML                  GR    +000000000
E2103859080001141242          PEPSI LS SEM RETORNO                              CX    +000000100
E2103859080001141243          BISC WAF  VITARELLA LARANJA 40X35G                CX    +000000000
E2103859080001141244          BISC RECH BAUNILHA 30X60G                         CX    +000000000
E2103859080001141245          BISC RECH BEM CASADO 20X390G                      CX    +000000100
E2103859080001141246          MAC VITARELLA PARAFUSO SPECIALE 20X500G           CX    +000000000
E2103859080001141247          MAC VITARELLA NINHO SEMOLA 20X500G                CX    +000000000
E2103859080001141248          ARROZ MARIANO 30X1G                               FR    +000042700
E2103859080001141249          BACARDI BIG APPLE                                 L     +000005500
E2103859080001141250          BARBEADOR BIC SENSITIVE SHAVER                    UNI   +000000000
E2103859080001141251          ALCOOL BRILUX 12X500ML                            CX    +000000000
E2103859080001141252          CREME DE LEITE 200G ITALAC C/24                   CX    +000000000
E2103859080001141253          LEITE CONDENSADO 270G ITALAC C/24                 CX    +000000000
E2103859080001141254          LEITE CONDENSADO 395G ITALAC C/27                 CX    +000000000
E2103859080001141255          BEBIDA LACTEA CHOC 200ML ITALAC C/24              CX    +000000100
E2103859080001141256          BEBIDA LACTEA CHOC 1000ML C/ TAMPA UNIDADE        UNI   +000017200
E2103859080001141257          LEITE EM PÓ INTEGRAL 200G ITALAC C/50             PC    +000000100
E2103859080001141258          ACHOCOLATADO EM PÓ 400G ITALAC C/24               PC    +000000000
E2103859080001141259          ACHOCOLATADO EM PÓ 200G ITALAC C/24               PC    +000000100
E2103859080001141260          CERVEJA BRAHMA CHOPP ZERO LATA                    CX????+000000000
E2103859080001141261          SARDINHA COQUEIRO OLEO C/54                       CX    +000002100
E2103859080001141262          PIRULITO POP MANIA MORANGUINHO MORANGO            PC????+000000100
E2103859080001141263          CHIC BUZZY FASHION MOR                            CX????+000000000
E2103859080001141264          CHIC BUZZY FASHION TUT.FRUT                       CX????+000000000
E2103859080001141265          CHIC BUZZY DRAGON BALL HORT                       CX    +000000000
E2103859080001141266          CHIC BUZZY DRAGON BALL TUTTI FRUTTI               CX    +000000000
E2103859080001141267          CHIC BUZZY HELLO KITTY TUTTI FRUTTI               CX    +000000000
E2103859080001141268          CHIC BUZZY PICA PAU TUTTI FRUTTI                  CX    +000001900
E2103859080001141269          CHIC BUZZY PATATI TUTTI FRUTTI ALEGRIA            CX    +000000000
E2103859080001141287          CADEIRA PLASTICA ITAIPAVA                         UNI   +000006100
E2103859080001141270          COCKTAIL KISLLA BLACK                             UNI   +000040500
E2103859080001141271          COCKTAIL KISLLA MENTA                             UNI   +000022100
E2103859080001141272          COCKTAIL KISLLA ABACAXI                           UNI   +000000000
E2103859080001141273          COCKTAIL KISLLA PINA COLADA                       UNI   +000028000
E2103859080001141274          KISLLA ICE KIWI VIDRO C/6                         PC    +000000000
E2103859080001141275          KISLLA ICE AÇAI VIDRO C/6                         PC    +000000700
E2103859080001141277          CROC-CHOC SABOR CHOC AO LEITE                     CX    +000000000
E2103859080001141278          DUCREM NAPOLITANO                                 CX    +000000000
E2103859080001141279          DUCREM AVELÃ                                      CX    +000000000
E2103859080001141280          DUCREM BRIGADEIRO                                 CX    +000000000
E2103859080001141281          DUCREM LEITE CONDENSADO                           CX    +000000000
E2103859080001141282          BOMBOM SORT 400G                                  CX    +000000000
E2103859080001141283          COLORETI DISPLAY                                  CX    +000000000
E2103859080001141284          CROCANTE JAZAM PACOTE                             CX    +000000000
E2103859080001141285          TUBITOS BEL POTE                                  CX    +000000000
E2103859080001141286          CROCANTE BEL POTE                                 CX    +000000100
E2103859080001141288          MESA PLASTICA ITAIPAVA                            UNI   +000001600
E2103859080001141289          PASTILHA MINI MINTY HORT                          CX    +000000000
E2103859080001141290          PASTILHA MINI MINTY TUTTI FRUTTI                  CX    +000000000
E2103859080001141291          PASTILHA MINI MINTY HORT&LARANJA                  CX    +000000000
E2103859080001141292          PASTILHA MINI MINTY MARACUJA&UVA                  CX    +000000000
E2103859080001141293          PASTILHA  MINTY FRUIT                             CX    +000000000
E2103859080001141294          PASTILHA  MINTY HORT                              CX    +000000000
E2103859080001141295          PASTILHA  MINTY MORANGO                           CX    +000000000
E2103859080001141296          PASTILHA  MINTY CEREJA                            CX    +000000000
E2103859080001141297          COCKTAIL KISLLA MORANGO                           UNI???+000003300
E2103859080001141298          COCKTAIL KISLLA CITRUS                            UNI   +000021000
E2103859080001141299          COCKTAIL KISLLA LEMON                             UNI   +000012700
E2103859080001141300          COCKTAIL KISLLA AÇAI                              UNI   +000006300
E2103859080001141301          AGUA MINERAL ACQUA RARA 500ML                     PC    +000000200
E2103859080001141302          VODKA SLOVA 980ML                                 L     +000089600
E2103859080001141303          BOBINA ECF                                        UNI   +000001600
E2103859080001141304          HIRAN LARANJA 9X1L                                FR    +000001100
E2103859080001141306          SABONETE EVEN PINTANGA                            DZ    +000000100
E2103859080001141307          BISC RECH PILAR BRIG 30X130                       CX    +000000000
E2103859080001141308          BISC RECH MORANGO PILAR                           CX    +000000000
E2103859080001141309          BISC RECH CHOC PILAR 30X60G                       CX    +000000000
E2103859080001141310          BISC RECH BRIG PILAR 30X60G                       CX    +000000000
E2103859080001141311          BISC CREAN CRACKER TRAD PILAR 400G                CX    +000000000
E2103859080001141312          BISC RECH MORANGO PILAR 30X60G                    CX????+000000000
E2103859080001141313          BISC RECH BAUNILHA PILAR 30X60G                   CX    +000000000
E2103859080001141314          PRESTOBARBA U.CAB.MOV GILLETTE                    PC    +000000000
E2103859080001141315          PRESTOBARBA .U.GILLETTE                           PC    +000000000
E2103859080001141316          PRESTOBARBA .U.SM GILLETTE                        PC    +000000000
E2103859080001141317          ESPONJA BETTANIN BRILHUS C/120                    CX    +000000000
E2103859080001141318          VASSOURA BETTANIN BRILHUS C/15                    CX    +000000000
E2103859080001141319          COCA COLA LATA MINI                               CX????+000000000
E2103859080001141320          KUAT LATA MINI                                    CX    +000000000
E2103859080001141321          BISC ROSQUINHA GRANEL CANELA 20X350               CX    +000000000
E2103859080001141322          BISC WAF VIT ABACAXI 40X35G                       CX    -000000100
E2103859080001141323          BISC WAF TRELOSO BRIG 30X100G                     CX    +000000100
E2103859080001141324          BISC WAF TRELOSO MORANGO 30X100G                  CX    +000000000
E2103859080001141325          BISC WAF VIT ABAXI 30X130G                        CX    +000000000
E2103859080001141326          MAC ESPAGUETE FINO VIT 20X500G                    PC    +000000000
E2103859080001141327          MACARRÃO INST LAMEN PICANHA VIT                   CX    +000000000
E2103859080001141328          BISC WAF TRELOSO CHOC 30X100G                     CX    +000000000
E2103859080001141329          BISC RECH CHOCORESCO CHOC 30X60G                  CX    +000000000
E2103859080001141330          BISC RECH CHOCORESC CHOC 30X130G                  CX    +000000000
E2103859080001141331          BISC RECH BRIG 20X390G                            CX    +000000100
E2103859080001141332          BISC RECH BEM CASADO 20X390G                      CX    +000000000
E2103859080001141333          BISC RECH FLOCOS 20X390G                          CX    +000000100
E2103859080001141334          CREAN CRACKER LIGHT 20X360G                       CX    +000000000
E2103859080001141335          SARDINHA GOMES TOMATE                             CX    +000007500
E2103859080001141336          SARDINHA GOMES OLEO                               CX    +000010100
E2103859080001141337          CERVEJA BRAHMA CHOPP 300 S/RETORNO                CX    +000000000
E2103859080001141340          BISC CLUB SOCIAL QUEIJO                           CX    +000000000
E2103859080001141341          TANG FRUTAS CITRICAS                              CX    +000000000
E2103859080001141342          TANG FRUTAS VERMELHAS                             CX    +000000000
E2103859080001141343          TANG ABACAXI                                      CX    +000000000
E2103859080001141344          TANG CAJA                                         CX    +000000200
E2103859080001141346          TANG GOIABA                                       CX    +000000000
E2103859080001141347          TANG GRAVIOLA                                     CX    +000000000
E2103859080001141348          TANG LARANJA                                      CX    +000046700
E2103859080001141349          TANG LIMÃO                                        CX    +000008500
E2103859080001141350          TANG MANGA                                        CX    +000007300
E2103859080001141351          TANG MARACUJA                                     CX????+000005100
E2103859080001141352          TANG MORANGO                                      CX????+000006000
E2103859080001141353          TANG TANGERINA                                    CX????+000010100
E2103859080001141354          TANG UVA                                          CX    +000009100
E2103859080001141355          TANG GUARANA                                      CX    +000008800
E2103859080001141356          CERVEJA SKOL 1000ML S/RETORNO                     CX    +000000000
E2103859080001141357          BISC GUFS RECH CHOC 30X130G                       CX    +000000000
E2103859080001141358          BISC GUFS RECH BAUNILHA PILAR 30X130G             CX    +000000000
E2103859080001141359          BISC CLUB SOCIAL PRESUNTO                         CX    +000000000
E2103859080001141360          SABONETE EVEN MENTA                               PC    +000000000
E2103859080001141361          BISC GUFS RECH MORANGO 30X130G                    CX    +000000000
E2103859080001141362          OLEO DE ALGODÃO CAÇAROLA                          CX    +000000000
E2103859080001141363          OLEO DE SOJA CAÇAROLA                             CX    +000000000
E2103859080001141364          ARROZ CAÇAROLA 30X1KG                             FR    +000000000
E2103859080001141365          CERVEJA ANTARCTICA SUBZERO LATA                   FR    +000000000
E2103859080001141366          CERVEJA BUDWEISER LATA                            FR    +000000000
E2103859080001141367          BALA CANELA 600G                                  PC    +000000000
E2103859080001141368          BALA DE MEL 600G                                  PC    +000000000
E2103859080001141369          BALA ICEMINT SORT 600G                            PC    +000000000
E2103859080001141370          BALA DE FRUTAS SORT 600G                          PC    +000000000
E2103859080001141371          BALA DE CAFE 600G                                 PC    +000000000
E2103859080001141372          BALA AMENDOIM CROCANTE 600G                       PC    +000000000
E2103859080001141373          BALA MASTIGAVEL SORT FRUTAS 600G                  PC    +000000000
E2103859080001141374          BALA MASTIGAVEL MORANGUT 600G                     PC    +000000000
E2103859080001141375          BOMBOM DANUBIO AZUL ESC 500G                      PC    +000000100
E2103859080001141376          BOMBOM DANUBIO SORTIDO 160G                       PC    +000000000
E2103859080001141377          CHI DANNY BALL SORTIDO                            PC????+000000100
E2103859080001141378          BALA MASTIGAVEL HORT 600G                         PC    +000000000
E2103859080001141379          FRALDA SAPEKA XG                                  FR    +000000000
E2103859080001141380          MAZILE BIANCO                                     L     +000000000
E2103859080001141381          MAZILE ROSE                                       L     +000029900
E2103859080001141382          REFRIG REFRIS GUARANA 2L                          FR    +000000000
E2103859080001141383          REFRIG REFRIS LARANJA 2L                          FR    +000000000
E2103859080001141384          REFRIG REFRIS COLA 2L                             FR    +000003300
E2103859080001141386          REFRIG REFRIS LIMÃO 2L                            FR    +000000000
E2103859080001141387          BISC GUFS RECH CHOC 30X60G                        CX    +000000000
E2103859080001141388          BISC GUFS RECH MOR 30X60G                         CX    +000000100
E2103859080001141389          BISC GUFS RECH BRIG 30X60G                        CX    +000000000
E2103859080001141390          BISC GUFS RECH BAUNILHA 30X60G                    CX    +000000000
E2103859080001141391          BISC GUFS RECH CHOC 30X130G                       CX    +000000000
E2103859080001141392          BISC GUFS RECH BRIG 30X130G                       CX    +000000000
E2103859080001141393          GIN BULLDOG 750ML                                 UNI   +000000900
E2103859080001141394          APPLENTON ESTATE 700ML                            UNI   +000002100
E2103859080001141395          WILD TURKEY 1L                                    UNI   +000005200
E2103859080001141396          ATUM RALADO OLEO GOMES DA COSTA                   UNI   +000000400
E2103859080001141397          ESPONJA BETTANIN BRILHUS C/60                     CX    +000000000
E2103859080001141398          CAFE SANTA CLARA PREMIO 250G  C/20                PC    +000103300
E2103859080001141399          CAFE SANTA CLARA 250G C/20                        PC    +000067500
E2103859080001141400          PRESTOBARBA ULTRAGRIP FIXO AZUL                   PC    +000008600
E2103859080001141401          SUPER LUB AEROSOL LOCTITE 300ML                   UNI   +000001200
E2103859080001141402          ISQUEIRO BIC MINI                                 PC    +000000000
E2103859080001141403          COPO MARATA TRANSPARENTE 150ML                    PC    +000101800
E2103859080001141404          RED BULL 473ML                                    UNI   +000147600
E2103859080001141405          CHIC BUZZY FASHION HORTELÃ                        CX    +000000000
E2103859080001141406          CHIC BUZZY HOTWEELS CITY MP 100 UN                CX    +000000000
E2103859080001141407          CHIC BUZZY CHAVES HORTELÃ 100UN                   CX    +000000000
E2103859080001141408          CHIC BUZZY CHAVES TUT. FRUTTI 100 UN              CX    +000000000
E2103859080001141409          CHIC BUZZY HELLO KITTY HORTELA 100 UN             CX    +000000000
E2103859080001141410          CHIC BUZZY HORA AVENTURA HO 100 UN                CX????+000000000
E2103859080001141411          CHIC BUZZY HORA AVENTURA TF 100 UN                CX????+000000200
E2103859080001141412          CHIC BUZZY LOVE HORTELA 100 UN                    CX????+000000000
E2103859080001141413          CHIC BUZZY HOTWHEELS CITY MP                      CX    +000000000
E2103859080001141414          CHIC BUZZY LOVE MOR                               CX    +000000000
E2103859080001141415          CHIC BUZZY LOVE T.FRUTT                           CX    +000000100
E2103859080001141416          CHIC BUZZY LOVE UVA                               CX    +000000300
E2103859080001141417          CHIC BUZZY MAX STEEL MP                           CX    +000000000
E2103859080001141418          CHIC BUZZY MAX STEEL T.FRUTT                      CX    +000000100
E2103859080001141419          CHIC BUZZY P.PAU HORT                             CX    +000001900
E2103859080001141420          CHIC BUZZY PATATI PATATA ALEGRIA HORT             CX    +000000000
E2103859080001141421          BOMBOM GAROTO SORT. 355G                          CX    +000000000
E2103859080001141422          COCKTAIL KISLLA COCO                              UNI   +000027400
E2103859080001141423          LÃ AÇO BOMBRIL 14X8                               PC    +000000000
E2103859080001141424          QUEIJO RALADO ITALAC C/20 50G                     CX    +000019400
E2103859080001141425          FUBA VITABEM 30X500G                              FR    +000000200
E2103859080001141426          LEITE CONDENSADO PIRACANJUBA 395G C/ 27           CX    +000014500
E2103859080001141427          LEITE CONDESANDO PIRACANJUBA 270G C/27            CX    +000000100
E2103859080001141428          BEBIDA LÁCTEA CHOC PIRACANJUBA 200MLC/27          CX    +000032700
E2103859080001141429          CREME DE LEITE PIRACANJUBA 200G C/27              CX????+000028100
E2103859080001141430          TRIDENT FRESH CEREJA                              UNI???+000000100
E2103859080001141431          SABONETE EVEN FLOR DE PESSEGO                     DZ????+000000000
E2103859080001141432          SABONETE EVEN EXTRATO DE ALGAS                    DZ????+000000000
E2103859080001141433          VINHO SÃO BRAZ 900ML                              UNI   +000000000
E2103859080001141434          VINHO SÃO BRAZ 4.600ML                            UNI???+000000000
E2103859080001141435          VINHO VALE DAS VIDREIRAS BORDO 750ML              UNI???+000000000
E2103859080001141436          CATUABA SÃO BRAZ 950ML                            UNI   +000000000
E2103859080001141437          BISC WAF BEM CASADO 30X130 G                      CX????+000000000
E2103859080001141438          BISC WAF NAPOLITANO 30X130 G                      CX    +000000000
E2103859080001141439          TANG CAJU                                         UNI???+000000000
E2103859080001141440          CERVEJA PRETA CARACU LATA                         FR????+000000100
E2103859080001141441          CERVEJA BOSSA NOVA 24X600 ML                      GR????+000000000
E2103859080001141442          CERVEJA BOSSA NOVA LATA 12X350ML                  GR    +000000000
E2103859080001141443          FREVO GUARANA PET 12X250ML                        FR????+000000000
E2103859080001141444          FREVO LARANJA PET 12X250 ML                       FR????+000000000
E2103859080001141445          FREVINHO LIMÃO PET 12X250 ML                      FR????-000000500
E2103859080001141446          FREVO UVA 12X250 ML                               FR????+000000200
E2103859080001141447          CREAN CRACKER TRAD CAPRICCHE 20X400G              CX    +000000000
E2103859080001141448          CREAN CRACKER INTEGRAL CAPRICCHE 20X420G          CX    +000000100
E2103859080001141449          BISCOITO MARIA TRADICIONAL CAPRICCHE 20X400G      CX    +000000000
E2103859080001141450          BISCOITO MARIA CHOCOLATE CAPRICCHE 20X400G        CX????+000000000
E2103859080001141451          BISC RECH MORANGO FUTURINHOS 30X60G               CX    +000000300
E2103859080001141452          BIS RECH BRIGADEIRO FUTURINHOS 30X60G             CX????+000000000
E2103859080001141453          BISC RECH CHOCOLATE FUTURINHOS 30X130G            CX    +000000000
E2103859080001141454          BISC RECH MORANGO FUTURINHOS 30X130G              CX    +000000000
E2103859080001141455          BISC RECH BRIGADEIRO FUTURINHOS 30X130G           CX????+000000000
E2103859080001141456          FLOCOS MARACANA                                   FR????+000000000
E2103859080001141457          WHISKY OLD PARR                                   UNI   +000000000
E2103859080001141458          COLA LIQUIDA BIC BOND 1X12 1G                     PC    +000000000
E2103859080001141459          SKYY INFUSIONS ABACAXI 750ML                      UNI   +000000500
E2103859080001141460          SKYY INFUSIONS RASPBERRY 750ML                    UNI   +000000900
E2103859080001141461          CYNAR 12X900 ML                                   UNI???+000004600
E2103859080001141462          FUSION PET 1L                                     UNI???+000000000
E2103859080001141463          CERVEJA ITAIPAVA 300ML C/ RETORNO C/ 24           CX????+000000000
E2103859080001141464          GUARANA ANTÁRTICA LATA BLACK 350ML C/12           CX    +000000100
E2103859080001141465          BISC COQUINHO 10X400G                             CX    +000008600
E2103859080001141466          BISC TOP DOCE 10X400G                             CX    +000007600
E2103859080001141467          HIRAN LARANJA 2000ML C/6                          PC    +000000100
E2103859080001141468          HIRAN LIMÃO 2000ML C/6                            PC    +000001500
E2103859080001141470          HIRAN LIMÃO 9X1L                                  PC    +000000700
E2103859080001141473          FRISCO MORANGO                                    CX????+000000000
E2103859080001141471          DERBY AZUL MINI                                   FR????+000000100
E2103859080001141472          RED BLEND MEL                                     UNI   +000025000
E2103859080001141474          VODKA PALOFF 980ML                                UNI   +000000000
E2103859080001141475          RON DCUBA CRISTAL                                 UNI   +000000000
E2103859080001141476          CACHAÇA CARANGUEIJO                               PC????+000000100
E2103859080001141477          SBP AERO CITRONELA 450 ML                         PC    +000000100
E2103859080001141478          SBP AERO EUCALIPTO MULTI 450 ML                   PC    -000000100
E2103859080001141479          SBP AERO MULTI INSETICIDA 450 ML                  PC????+000000000
E2103859080001141480          BISC CLUB SOCIAL MANTEIGA                         UNI???+000000000
E2103859080001141481          BISC CLUB SOCIAL PRESUNTO                         UNI   +000000000
E2103859080001141482          BISC CLUB SOCIAL ORIGINAL                         UNI???+000000000
E2103859080001141483          BISC CLUB SOCIAL PIZZA                            UNI???+000000000
E2103859080001141484          BISC CLUB SOCIAL QUEIJO                           UNI???+000000000
E2103859080001141485          POSITIVO LARANJA 200ML                            PC    +000023900
E2103859080001141486          GELADINHO C/ 40UND                                PC    +000011400
E2103859080001141487          MINISTER SPECIAL                                  PC    +000006400
E2103859080001141488          VINHO QUINTA DO MORGADO SUAVE 750ML               L     +000000000
E2103859080001141489          VINHO QUINTA DO MORGADO BORDÔ 750ML               L     +000000000
E2103859080001141490          VINHO QUINTA DO MORGADO SUAVE 245ML               L     +000022100
E2103859080001141491          HALLS FIRE C/ 21                                  CX    +000000000
E2103859080001141492          HALLS ICE C/21                                    CX    +000000000
E2103859080001141493          AGUA SANTA JOANA 500ML                            FR    +000000000
E2103859080001141494          AGUA SANTA JOANA 1.5 ML                           FR    +000000400
E2103859080001141495          CACHAÇA TERRA BRAZILIS 51 1000ML                  UNI   +000000800
